,season,home_xGoals,home_shots,home_deep,home_ppda,home_fouls,home_total_xAssists,home_total_key_passes,home_total_xGoalsChain,away_xGoals,away_shots,away_deep,away_ppda,away_fouls,away_total_xAssists,away_total_key_passes,away_total_xGoalsChain,away_total_yellow_cards,home_redCards_binary,away_redCards_binary,home_yellowCards_cat,away_yellowCards_cat,home_shotsOnTarget_cat,away_shotsOnTarget_cat,home_corners_cat,away_corners_cat,home_total_blocked_shots_cat,away_total_blocked_shots_cat,home_total_saved_shots_cat,away_total_saved_shots_cat,time_category,away_rolling_xchain,home_discipline_score_avg,away_discipline_score_avg,gameresult
6896,2017,1.89862,11.0,7.0,16.3125,6.0,1.8839532174170015,10.0,7.672752976417542,1.25053,11.0,5.0,15.7778,9.0,0.4908256530761716,6.0,3.1110386550426483,0,False,False,0,0,6,3,1,2,1,3,2,2,Noon,2.7666310060769317,-20.742421099633166,-21.181814972452276,2
6898,2017,1.46846,8.0,3.0,11.3889,9.0,0.5961969792842869,4.0,1.974017757922412,0.668665,12.0,5.0,9.9231,14.0,0.6139370389282706,11.0,2.2432789057493205,2,False,True,0,2,4,3,6,3,1,2,2,1,Noon,2.7161374147981405,-20.74626556025887,-20.99999686567211,1
6899,2017,3.3782,15.0,7.0,13.8462,16.0,1.4798034876584998,9.0,4.193615868687629,1.34976,12.0,2.0,12.4118,13.0,1.3037764430046073,11.0,4.425526514649393,4,False,False,2,4,8,2,2,5,3,5,4,0,Noon,2.53921117335558,-20.632349907007367,-20.882349870242667,2
6901,2017,1.21432,10.0,4.0,20.8636,11.0,0.36542780324816687,7.0,0.9853240996599196,1.8312,12.0,7.0,5.8,11.0,1.179623700678349,9.0,9.063082426786425,4,True,False,2,4,4,5,1,1,4,2,3,5,Noon,2.332174138352275,-20.492750653224544,-20.840576689771492,1
6904,2017,0.910012,10.0,6.0,10.2,14.0,0.8601932749152176,9.0,2.7915170490741725,2.91172,14.0,6.0,9.7,17.0,1.096070088446141,9.0,3.461465701460838,2,False,False,3,2,1,6,2,6,5,3,0,3,Noon,2.3153375331312422,-20.371425661224905,-20.642854193877973,0
5827,2017,1.54596,10.0,3.0,29.0,5.0,1.1953945010900497,6.0,1.344522595405579,0.378409,9.0,6.0,9.9375,17.0,0.3784094136208292,9.0,1.0913222208619113,2,False,False,0,2,4,1,3,4,4,4,4,1,After Noon,1.9834717113524682,-20.225349264035312,-20.633799910732407,1
5828,2017,2.7876,15.0,10.0,9.5417,11.0,1.64157704077661,10.0,6.3307978138327625,0.941395,6.0,2.0,21.1111,9.0,0.9187340941280119,4.0,4.473125209100544,1,False,True,1,1,9,1,8,2,3,4,3,0,After Noon,2.234723723307252,-20.24999718750039,-20.569441587577558,2
5829,2017,0.56538,9.0,6.0,7.9643,9.0,0.469112697988749,7.0,2.35656565055251,0.943754,7.0,4.0,10.5,8.0,0.8539399597793812,6.0,3.1358283022418614,0,False,False,1,0,2,5,4,3,5,1,2,3,After Noon,4.5509803723543865,-20.16438079939989,-20.58903827547421,0
5832,2017,1.58397,17.0,11.0,8.3333,8.0,1.5129902996122833,14.0,3.149390798062086,0.703096,9.0,5.0,14.0952,13.0,0.672057142481208,7.0,2.2324827760458,3,False,False,1,3,2,2,5,1,5,1,2,1,After Noon,4.60488099195063,-20.108105390796567,-20.499997229730102,0
5833,2017,1.72584,14.0,6.0,13.381,12.0,1.4542276635766034,8.0,4.483738481998444,1.01741,14.0,7.0,7.04,11.0,0.9598906207829709,10.0,1.2333305887877952,1,False,False,5+,1,6,7,5,8,4,2,4,6,After Noon,4.988118778169153,-20.30666395911147,-20.479997269333698,2
6198,2017,1.67454,15.0,4.0,16.2143,12.0,1.512636438012123,13.0,6.36678433418274,1.43295,12.0,7.0,17.2778,10.0,0.6578433588147163,10.0,1.370912328362465,2,True,False,2,2,7,6,3,7,0,2,3,5,After Noon,5.116469175741075,-20.184207870498962,-20.460523623615313,2
5834,2017,0.502964,10.0,3.0,12.5333,13.0,0.3875215426087383,8.0,1.6753767281770702,1.45426,11.0,4.824997960349188,32.4,9.0,1.0169905722141275,8.0,4.183057494461536,1,False,False,1,1,3,3,1,2,2,3,3,2,After Noon,4.470493930205701,-20.194802572103562,-20.441555786810937,0
6902,2017,2.48527,21.0,14.0,6.0417,13.0,1.2627385314553976,15.0,7.34950216859579,0.632526,4.0,2.0,17.8333,12.0,0.5500800013542174,2.0,2.7359727043658513,0,False,False,2,0,7,1,6,2,3,1,7,0,After Noon,3.3140807028859838,-20.243587148258058,-20.371792260026634,0
7263,2017,1.16671,5.0,4.0,12.28,8.0,0.8904731646180152,4.0,2.902198001742363,0.570932,13.0,2.0,6.1071,16.0,0.5538057480007412,12.0,2.2790152300149207,2,False,False,1,2,3,2,4,5,0,4,1,1,Night,3.072991254180669,-20.265820219516428,-20.379744255728575,2
7265,2017,2.00759,10.0,0.0,9.8519,14.0,0.44032842479646184,5.0,1.4251002203673129,1.31611,10.0,2.0,7.0645,12.0,0.3345755292102692,5.0,1.8844083305448298,0,False,False,1,0,4,3,4,4,2,3,2,2,Night,2.5054553441703313,-20.299997462500315,-20.56249742968782,2
7266,2017,2.1258,15.0,10.0,7.2333,11.0,1.6339065600186602,13.0,7.000639822334054,0.502454,14.0,4.0,11.3704,12.0,0.43428188608959384,11.0,1.3179201781749736,2,False,False,0,2,9,4,3,5,1,3,6,3,Night,2.2460029106587163,-20.185182693187322,-20.728392502667592,2
7267,2017,3.0343,25.0,16.0,9.9412,7.0,2.3164579803124035,19.0,7.869070842862129,0.309371,12.0,3.0,19.25,14.0,0.2677879412658512,10.0,0.7091770591214297,1,False,False,1,1,11+,4,6,4,5,2,8+,4,Night,2.133972696587443,-20.158534127008032,-20.59755846371238,2
7268,2017,0.52964,16.0,7.0,4.1579,9.0,0.4837303785607219,15.0,1.3107274034991858,0.818096,7.0,1.0,10.72,13.0,0.1520337425172332,3.0,1.4467586278915419,2,True,True,1,2,1,1,6,6,4,3,0,1,Night,1.25806502662599,-20.096383120917697,-20.530118008419517,1
7272,2017,0.672952,9.0,2.0,10.5455,18.0,0.5024938504211608,6.0,2.200673229526728,1.13928,11.0,1.0,8.7619,13.0,0.3172593526542187,9.0,0.8890347946435222,4,False,False,2,4,2,7,3,8,2,2,1,6,Night,2.0945703111588942,-20.09523570294813,-20.57142612244927,1
6200,2017,0.627335,10.0,4.0,26.0,7.0,0.5363085856661197,8.0,0.7320074066519731,1.35876,13.0,10.0,10.12,15.0,1.1507126688957212,9.0,2.3952510878443727,5,True,False,2,5+,5,4,2,8,1,2,4,2,Night,2.567122579738497,-20.329409373010662,-20.635291689965683,0
7264,2017,1.22645,14.0,9.0,13.0,9.0,1.1063545532524586,10.0,3.5830712430179115,2.01672,13.0,6.0,12.6875,9.0,1.0015682429075239,8.0,4.566463530063627,3,False,False,1,3,6,5,4,9,4,3,5,4,Night,3.426793624088167,-20.19767207003813,-20.58139295565198,1
7270,2017,2.01264,14.0,14.0,7.25,11.0,0.936582818627358,7.0,2.060790585353972,2.20389,22.0,10.0,12.4545,9.0,1.9529006853699689,16.0,8.698992460966114,0,False,False,2,0,3,5,7,7,6,6,1,2,Night,4.6267158236354575,-20.19539997754023,-20.494250517902238,1
7271,2017,1.74362,6.0,4.0,10.1111,11.0,1.675314798951149,7.0,6.0014525353908486,0.469531,13.0,3.0,13.0,14.0,0.33951123896986257,10.0,0.2870850134640932,1,True,False,2,1,3,2,2,7,0,3,1,2,Night,4.090745158120988,-20.215906793646955,-20.602270386105637,2
6206,2017,2.39348,11.0,6.0,16.3158,15.0,1.8191672973334785,10.0,6.504709476605062,1.32315,14.0,3.0,8.6,8.0,0.4054256826639181,8.0,1.9262088686227803,1,False,False,3,1,7,6,4,6,1,2,3,5,Noon,3.4274140231311314,-20.157301105921224,-20.573031396288606,2
6197,2017,3.15024,15.0,9.0,16.8571,8.0,2.1222051307559013,9.0,11.683937609195706,1.08402,6.0,9.0,17.25,15.0,1.0676417499780657,5.0,6.492873653769488,6,False,True,1,5+,6,2,6,2,3,1,2,1,Noon,3.1407538190484035,-20.111108876543458,-20.55555327160519,2
6199,2017,1.56033,13.0,6.0,11.3448,13.0,1.3838344402611256,11.0,4.982418864965439,1.1476,12.0,5.0,19.3125,6.0,0.9775468511506913,9.0,4.1867467323318115,1,False,False,3,1,6,3,1,7,4,4,3,2,Noon,2.8396962963044636,-20.087909880449462,-20.45054720323657,2
6202,2017,0.414219,12.0,3.0,19.3158,14.0,0.2316160523332655,8.0,1.1103558810427787,1.38646,9.0,5.0,15.1176,12.0,1.135979749262333,8.0,5.143188342452052,1,False,False,1,1,7,4,7,1,4,1,5,2,Noon,2.084647807478904,-20.097823902410443,-20.489128207703455,0
6204,2017,1.67032,12.0,4.0,13.6667,11.0,0.8790823947638264,10.0,3.6813586223870516,2.76558,14.0,7.0,5.8571,19.0,2.0555691020563245,12.0,10.048227151855821,3,True,False,4,3,6,6,4,4,3,2,3,3,Noon,2.5411875799298285,-20.064513971557638,-20.4301053300962,1
6205,2017,1.04768,11.0,5.0,8.72,16.0,0.9440149199217562,7.0,1.799406673759223,1.27137,17.0,12.0,4.7838,14.0,1.190093465149403,13.0,2.709481541067362,3,False,False,2,3,5,6,1,8,2,7,4,6,Noon,2.5104201409965747,-20.09574254300611,-20.542551006111594,0
5836,2017,0.228917,4.0,2.0,31.375,5.0,0.1008497551083565,2.0,0.0689448863267899,2.29076,19.0,4.824997960349188,5.8148,11.0,1.9319492429494867,15.0,8.261643887497481,1,False,False,0,1,1,7,0,7,1,5,0,4,Noon,2.4175956692546605,-20.042103153462826,-20.526313628809092,0
6903,2017,2.16729,16.0,8.0,9.0357,12.597073719752391,1.3835988715291023,13.0,4.005009248852728,1.04843,6.0,8.0,4.1034,9.0,1.0484268125146627,6.0,2.8550833202898502,2,False,True,2,4,9,1,7,8,3,2,6,0,Noon,1.8591692671179771,-19.99999791666688,-20.583331189236333,2
6577,2017,0.748181,16.0,7.0,6.7,12.0,0.5891569163650274,13.0,1.69889303855598,1.29179,8.0,2.0,6.4318,19.0,0.7444425020366902,6.0,1.9984130971133705,3,False,False,2,3,5,2,8,2,2,6,5,2,After Noon,3.0303971655666833,-19.89690516526751,-20.556698911680524,1
6579,2017,2.51533,10.0,7.0,9.2083,19.0,1.0747551079839468,6.0,1.2849761471152295,2.07365,15.0,5.0,2.8286,21.0,1.2825433937832713,11.0,5.578357674181461,4,True,False,5+,4,2,2,4,4,4,3,1,1,After Noon,2.4499897457659245,-19.99999795918388,-20.6122427946691,1
6583,2017,0.52622,7.0,9.0,8.5455,14.0,0.4698876887559885,6.0,1.5461630225181577,2.56109,14.0,4.824997960349188,5.3913,12.0,0.9080164246261117,10.0,1.6572148501872999,5,False,True,4,5+,3,6,3,4,1,4,4,4,After Noon,3.632015888765454,-20.04643306318608,-20.525250451994904,0
6585,2017,2.46343,17.0,7.0,12.84,9.0,2.453192770481114,16.0,7.554910155013202,3.65273,21.0,4.824997960349188,12.3529,9.0,3.4017378017306332,17.0,17.052697539329518,1,False,False,1,1,5,9,6,7,3,5,3,7,After Noon,3.9789772533811627,-20.08596872860065,-20.429997957000204,0
5831,2017,1.54667,17.0,8.0,8.7188,12.0,0.8666755631566042,11.0,3.8177204392850403,0.651541,8.0,5.0,17.4762,7.0,0.6356263123452663,7.0,4.218000294640659,1,False,False,0,1,3,3,9,0,8,1,0,2,After Noon,4.2984192431904376,-20.085117553154227,-20.40593857366945,2
6203,2017,2.52311,13.48485575001998,7.0,7.5946,17.0,1.353973116725683,18.0,5.885828904807568,0.0969483,4.0,1.0,19.8824,10.0,0.09159440733492369,3.0,0.45384941482916447,5,False,True,3,5+,10,1,2,3,2,1,7,1,After Noon,3.049541030544787,-19.99604778195367,-20.45097838715898,2
6900,2017,1.2344,19.0,6.0,37.5,8.0,0.9672458171844476,13.0,3.6637200284749274,2.47525,17.0,10.0,12.9091,9.0,1.671018050983548,12.0,7.873730421066278,2,False,False,1,2,6,6,7,5,7,6,5,5,After Noon,3.3269501951523117,-19.869872573019677,-20.4368912197193,1
6201,2017,0.334166,8.0,6.0,10.8421,13.0,0.1946797110140322,3.0,0.5299424715340137,2.82005,16.0,4.824997960349188,12.4783,14.0,1.9759801067411895,14.0,6.925742626190188,3,False,False,2,3,2,6,3,6,3,4,2,5,Night,2.888020650763064,-19.976893018757902,-20.538459563609656,0
6582,2017,1.91249,12.0,8.0,7.375,9.0,1.1016776748001569,9.0,5.286439526826138,0.587902,9.0,2.0,11.4063,17.0,0.3714837385341523,5.0,1.6055287113413217,4,False,False,1,4,3,3,6,4,6,1,1,2,Night,3.3811483360826964,-19.929494042141062,-20.5142837605444,2
5835,2017,1.76757,13.0,13.0,5.6774,11.0,1.652012977749109,11.0,9.610414787195632,1.36928,13.0,5.0,14.9545,10.0,0.7699665762484067,7.0,3.5408827885985383,0,False,False,1,0,3,5,4,0,4,3,1,5,Night,3.039776885882019,-19.86412146300507,-20.44339429779299,2
7273,2017,0.517774,12.0,1.0,12.0667,14.0,0.39968084543943433,9.0,1.355501817539335,2.05621,23.0,4.824997960349188,6.2692,10.0,1.8036532178521147,18.0,8.475910797715192,0,False,False,2,0,5,8,3,12+,3,6,3,5,Night,2.6568575404584402,-19.884082942793672,-20.514016774390956,1
5842,2017,0.922771,11.0,3.0,22.2353,5.0,0.3271384555846448,9.0,1.4202443156391384,0.652444,16.0,11.0,8.4211,3.0,0.4506406942382457,13.0,1.965760662220417,0,False,False,2,0,4,3,5,6,5,6,3,3,Night,2.7311115223914384,-19.866637731975693,-20.49999810185203,2
6592,2017,1.66025,16.0,4.0,9.2121,17.0,0.8345370916649699,13.0,2.584371327422558,0.63922,11.0,5.0,9.8889,13.0,0.5356624908745287,8.0,3.0531471092253915,2,False,False,4,2,6,1,6,4,5,5,5,1,Night,2.132439084723592,-19.757769505890433,-20.45871371938406,2
6587,2017,1.57265,16.0,6.0,9.6154,12.0,1.5297455405816442,16.0,3.0390615006908783,1.82278,15.0,4.0,9.2,13.0,1.6649871729314332,11.0,3.748269161209464,5,False,False,2,5+,5,6,6,5,4,3,6,3,Noon,1.2066291697323328,-19.83269886720694,-20.51817995289273,0
5839,2017,0.750175,7.0,5.0,6.5667,18.0,0.6838469281792644,6.0,2.0945160286501063,1.31471,13.0,9.0,9.2143,12.0,0.9487095847725862,10.0,4.55673419497907,2,False,False,5+,2,2,2,1,7,1,4,1,0,Noon,1.616794354468584,-19.924296166457573,-20.5135116654494,0
6905,2017,0.968124,12.0,10.0,6.0,13.0,0.8061047960072746,6.0,3.689615054056048,2.01034,15.0,3.0,17.5,9.0,1.3713461682200432,12.0,3.4790049605071527,3,False,False,2,3,5,7,4,4,2,2,4,5,After Noon,1.9713147222995755,-19.89818638158829,-20.49106959901164,0
6906,2017,1.53367,11.0,5.0,13.6429,11.0,0.8237399943172924,7.0,2.247356388717889,1.07207,16.0,5.0,5.2069,15.0,0.7186716198921201,10.0,2.6517935600131746,4,False,False,2,4,5,2,4,6,2,7,2,1,After Noon,2.1961893744766705,-19.88138827350327,-20.46017518051547,2
6907,2017,0.980831,5.0,6.0,26.2,15.0,0.5721334293484689,4.0,2.7606894075870514,1.18053,22.0,4.824997960349188,7.619,10.0,1.0970841683447348,8.173527295979538,5.312841258943079,1,True,False,5+,1,2,7,1,9,0,8,0,7,After Noon,2.010539982840418,-19.873656798098107,-20.412278911203604,2
6908,2017,0.552018,12.0,18.0,4.5588,16.0,0.4975435920059686,10.0,2.3848320562392473,1.2057,6.0,5.0,14.6842,17.0,1.1654617451131344,4.0,5.358425717800856,4,False,False,3,3,4,5,4,2,6,0,3,3,After Noon,2.1292165722697964,-19.90084238879416,-20.40869387750488,0
6909,2017,1.88692,13.0,12.0,11.8095,11.0,1.7540636956691742,12.0,7.089157789945606,0.680762,9.0,2.0,12.1176,10.0,0.6047708094120017,8.0,1.90196437947452,1,False,False,0,1,7,5,2,5,5,3,4,5,After Noon,2.8945159938186396,-19.893076506801613,-20.362067210166618,2
6910,2017,1.9373,11.0,7.0,29.25,11.0,1.8347836881875994,9.0,7.686131536960599,2.76039,17.0,4.824997960349188,11.4211,8.0,2.6631575394421843,15.0,13.01054850127548,0,False,False,1,0,3,9,4,7,2,3,3,6,After Noon,3.0714666102081534,-19.979460460898697,-20.367519626707725,0
6911,2017,0.175221,3.0,5.0,18.75,14.0,0.163629548624158,2.0,0.7820447450503715,0.890747,9.0,7.0,6.0357,18.0,0.3642190108075733,6.0,2.80225214920938,5,False,False,3,5+,0,1,3,1,1,5,0,1,After Noon,3.5553279653191567,-19.96268537366863,-20.457625384947,1
6912,2017,2.43316,18.0,3.0,10.1304,6.0,2.1502183750271797,15.0,5.8573479130864134,1.45979,18.0,12.0,14.7895,8.0,1.1797352498397229,11.0,1.6164783015847195,3,False,False,0,3,5,6,7,3,6,6,3,5,After Noon,4.276624290272595,-19.996612384484273,-20.428569711884897,2
6913,2017,1.64906,14.0,4.0,10.9259,14.0,1.5042204931378358,10.0,6.708008348941805,0.848806,14.0,2.0,5.6818,5.0,0.7338338419795036,11.0,2.350034694187343,0,False,False,2,0,10,4,3,7,1,5,7,4,After Noon,4.8292073847726,-20.10497393891677,-20.349998304166807,2
5837,2017,0.391738,11.0,2.0,7.4783,8.0,0.19965510535985231,6.0,0.7527108993381262,1.43027,13.0,7.0,9.2083,9.0,1.2568349605426201,10.0,6.295208223164081,2,False,False,1,2,1,3,8,3,6,7,1,1,After Noon,3.7755266049876814,-20.153693158535706,-20.37189914281825,0
5840,2017,2.81246,11.0,2.0,17.6667,9.0,1.8012700285762546,6.0,6.248345218598836,0.613901,8.0,6.0,15.3571,11.0,0.5301335938274864,5.0,1.8663731887936605,1,False,False,2,1,8,1,2,5,2,4,6,0,After Noon,4.088078832812608,-20.226203864407488,-20.34426062751962,2
5841,2017,1.21792,6.0,0.0,19.8333,13.0,0.2436934933066368,4.0,0.06488148495554931,0.969481,15.0,11.0,4.5909,12.0,0.8239250145852562,13.0,1.6915136687457553,1,False,False,4,1,1,5,5,9,0,4,0,5,After Noon,3.7469282532110797,-20.208104647469153,-20.422762567255074,2
5846,2017,1.69618,12.0,8.0,24.0,10.0,1.1685389168560503,8.0,2.2610585168004063,1.0138,12.0,10.0,11.375,10.0,0.9898970089852807,11.0,4.733999965712426,4,False,False,1,4,5,3,11,6,2,3,4,3,After Noon,3.362682284601032,-20.206426384318455,-20.475804800338324,2
6591,2017,1.08298,14.0,13.0,14.68,13.0,1.0034978426992893,11.0,4.010471269488335,0.179778,6.0,1.0,11.0,12.0,0.1693259608000518,5.0,0.4651669245213274,2,False,False,0,2,5,3,4,5,1,0,3,3,After Noon,3.929422053694725,-20.10077498169602,-20.51999835840013,2
6212,2017,1.18751,17.0,12.0,16.1875,9.0,0.9594031898304817,13.0,5.178307220339774,0.258033,8.0,2.0,25.5,10.0,0.15530341118574137,5.0,0.3519280198961495,0,False,False,1,0,10,2,5,4,1,3,6,1,After Noon,4.394951575249433,-20.14759422415722,-20.579363446082265,2
5844,2017,0.420891,9.0,4.0,7.7917,14.0,0.3485973626375198,8.0,0.7725656181573864,0.634996,10.0,2.0,12.1667,12.0,0.3787789661437268,5.0,2.2086729351431122,4,False,True,2,4,3,5,3,4,1,3,2,4,After Noon,3.6027480944991104,-20.091313959107186,-20.519683423646974,1
6595,2017,0.995172,13.0,8.0,17.5,6.0,0.48392415232956343,10.0,2.3220423944294466,0.802341,10.0,11.0,9.6667,11.0,0.743436224758625,6.0,2.364880578592421,2,False,False,4,2,4,2,4,10,6,6,3,1,After Noon,2.942011431232095,-20.090600568857393,-20.554685894165164,1
6209,2017,2.03946,15.0,4.0,7.2857,12.0,1.414683529175813,12.0,4.244458656758069,1.21966,6.0,1.0,17.0385,13.0,0.0533092319965362,2.0,0.6269075945019722,3,False,False,2,3,6,3,5,2,4,1,4,2,Night,2.8880763493478296,-20.14416180060569,-20.620153440298182,2
6596,2017,1.31831,13.0,8.0,7.0,18.0,1.2865357557311656,11.0,8.875443138182153,0.531287,6.0,2.0,10.4286,18.0,0.3884209599345922,3.0,1.3265283033251762,3,False,False,5+,3,5,2,7,3,1,0,4,2,Night,1.7293585367500774,-20.212283627668583,-20.638459950887697,2
6590,2017,1.66977,16.0,5.0,7.5926,15.0,1.6038583442568781,14.0,1.4496152084320792,1.75049,13.0,5.0,13.3158,13.0,1.4390580281615266,9.0,7.753904081881038,1,False,False,2,1,4,7,6,7,5,4,4,4,Noon,1.0081773564219474,-20.279365426916776,-20.610685449565995,0
6213,2017,0.926641,9.0,1.0,16.7368,13.0,0.836569242179394,6.0,2.941472195088864,1.73111,11.029794712037702,9.0,8.619,7.0,1.108884001150728,16.0,4.484022088348867,0,True,False,1,0,2,11+,5,9,1,7,2,6,Noon,1.7091200366616246,-20.20906720931121,-20.56818025998634,0
5838,2017,0.78641,15.0,9.0,3.4118,9.0,0.6127909272909164,12.0,3.2703947499394417,0.54565,5.0,2.0,23.2308,4.0,0.49788004159927335,3.0,0.2913314700126648,3,False,False,0,3,2,3,10,1,3,0,2,3,Noon,0.0,0.0,0.0,1
6207,2017,1.52503,13.0,6.0,11.5862,7.0,1.3485348448157313,10.0,5.540754921734334,2.95623,20.0,13.0,8.75,8.0,2.693205300718546,16.0,16.186963856220245,2,False,False,3,2,2,6,6,9,4,8,1,5,After Noon,0.0,-31.999680003199966,-24.999750002499972,1
6208,2017,1.83046,6.0,2.0,18.5263,16.0,0.8070996841415764,3.0,3.1701621254906054,0.345937,12.0,4.0,4.1538,22.0,0.1464646365493537,6.0,0.5444448906928301,2,False,False,2,2,4,3,1,4,0,6,2,3,After Noon,0.0,-27.499862500687495,-20.499897500512496,2
6210,2017,0.831918,11.0,8.0,11.7826,15.0,0.7609030120074756,9.0,2.534904340282083,1.06513,13.0,3.0,5.037,14.0,0.8695998974144458,6.0,2.979245965369044,0,False,False,5+,1,3,3,8,4,3,4,1,2,After Noon,0.0,-24.666584444718517,-21.333262222459258,2
6211,2017,2.27395,7.0,7.0,16.8667,8.0,2.233503405004736,6.0,11.08114182576536,1.73002,19.0,7.0,6.0,16.0,1.3379187174141403,12.0,4.989416263997554,6,True,False,2,5+,3,10,3,7,1,5,1,7,After Noon,0.0,-27.999930000175002,-20.749948125129688,0
6216,2017,1.88615,19.0,6.0,9.4231,10.0,1.185083121061325,13.0,9.454845912754536,0.313306,5.0,1.0,19.25,20.0,0.29470971971750237,4.0,1.687733169645071,4,False,False,1,4,5,2,4,2,3,0,4,0,After Noon,0.959219953417778,-24.799950400099203,-19.7999604000792,1
7281,2017,2.29932,16.0,5.0,11.05,12.0,0.3478696197271346,8.0,0.6552918888628482,3.12861,11.0,3.0,19.0,12.0,3.185059448704124,11.0,7.8898342400789225,3,False,False,2,3,3,5,5,2,7,1,2,2,After Noon,1.2120990883558989,-24.833291944513427,-21.999963333394447,0
6589,2017,0.39488,9.0,5.0,12.9286,9.0,0.3018377944827079,7.0,0.5435813255608081,1.01747,14.0,4.0,11.3043,13.0,0.6794388908892863,8.0,3.405612006783486,3,False,False,1,3,3,6,6,3,2,2,3,4,After Noon,1.1104873962700368,-25.14282122454111,-22.14282551024927,0
7276,2017,1.43351,17.0,8.0,12.05,9.0,1.2331182584166536,11.0,5.902626333758233,0.827606,13.0,5.0,17.8824,9.0,0.6906900890171538,10.0,2.1340112090110783,2,False,False,2,2,5,4,6,8,6,5,2,4,After Noon,1.8579411931335919,-24.374969531288087,-24.62496921878848,2
7274,2017,1.05186,16.0,2.0,12.0,14.0,0.7886784803122285,11.0,3.0295413285493864,1.21667,17.0,2.0,8.8571,16.0,0.5139182433485978,12.0,2.3259226251393548,2,True,False,1,2,5,4,6,8,3,6,4,2,After Noon,1.524247025698423,-22.99997444447284,-24.777750246944173,0
7275,2017,2.24715,19.0,7.0,7.9655,10.0,1.8844029195606709,16.0,5.982192476280031,0.199004,4.0,2.0,6.1818,9.0,0.1990039832890036,4.0,0.1532716136425734,0,False,False,1,1,9,1,4,3,2,0,6,0,After Noon,1.4204955866560336,-22.4999775000225,-24.999975000025,2
7278,2017,1.1878,8.0,1.0,19.6842,12.0,1.0785171817988164,5.0,2.4003278091549887,1.68205,17.0,4.0,7.5926,11.0,0.6321491803973922,12.0,1.6538712196052092,0,False,False,1,0,4,4,2,7,2,4,3,2,After Noon,1.3100604629144068,-22.454525041340872,-27.181793471096846,0
7279,2017,1.12369,11.0,6.0,10.7,14.0,0.2647797763347622,8.0,1.4556249119341382,0.4317,12.0,2.0,25.8333,8.0,0.32014807127416167,8.0,1.2195506636053317,3,False,False,0,3,2,7,7,3,2,1,2,5,After Noon,1.5738569369539612,-23.66664694446088,-26.833310972240856,0
7280,2017,2.36718,14.0,3.0,16.1176,10.0,1.4085256196558469,11.0,1.8130437098443501,1.01751,7.0,6.0,10.5789,11.0,0.9905614200979469,6.0,2.3849641121923923,1,False,False,1,1,2,3,5,5,3,1,0,2,After Noon,1.023939354903996,-24.692288698239462,-26.307672071021486,2
7282,2017,1.05844,6.0,8.0,10.3871,14.0,1.049738697707653,5.0,0.3537088185548779,2.92354,16.0,6.0,5.1579,16.0,2.783861660398543,13.0,12.629157602787007,2,True,False,4,2,4,7,1,3,0,3,2,4,After Noon,1.0508600996807216,-24.471202071980837,-26.428552551033892,0
5843,2017,0.806168,12.0,8.0,21.9,12.0,0.8061679732054468,12.0,3.5354404300451283,0.427002,10.0,4.824997960349188,6.037,9.0,0.42700199130922545,10.0,2.0072964727878584,2,False,False,3,2,4,5,3,1,2,0,3,5,After Noon,1.4361791390925644,-24.639788488124502,-25.799982800011467,2
5845,2017,2.92408,16.0,12.0,11.0476,6.0,0.9985788151419758,15.0,13.223033357411607,0.21671,6.0,3.0,26.4667,7.0,0.1832392364740372,4.0,0.47737771365791537,1,False,False,0,1,8,2,4,5,3,2,3,2,After Noon,2.009053514525294,-24.349801888858345,-25.874983828135107,2
6215,2017,0.729512,17.0,6.0,12.2667,7.0,0.4898697603493929,10.0,1.2620191108435395,0.0270339,2.0,1.0,4.9615,21.0,0.0270338505506515,2.0,0.0430370159447193,1,False,False,1,1,7,0,9,6,5,0,6,0,After Noon,1.8989797145128253,-25.623342205078256,-25.588220242223386,2
6588,2017,1.97436,21.0,9.0,6.5455,8.0,1.859890315681696,17.0,1.8908845447003848,1.26465,8.0,4.0,9.0,13.0,1.233991317451,6.0,4.312892526388169,2,False,False,0,2,4,1,9,4,6,2,4,0,After Noon,2.3115079183131457,-26.255378398109357,-25.499985833341203,0
6214,2017,1.01318,12.0,6.0,7.9259,20.0,0.8856539186090229,8.0,1.850364061072469,0.857005,9.0,5.0,8.2105,9.0,0.7632546536624435,7.0,4.538720849901439,1,False,False,4,1,3,1,9,3,7,2,2,0,Night,2.955196790397167,-26.084042783122346,-25.052618393358742,0
6594,2017,1.31039,11.0,6.0,16.8824,8.0,1.1896651871502402,9.0,4.84181445091963,1.69458,17.0,13.0,7.1081,20.0,1.5900297723710537,15.0,7.988717230036856,5,True,False,3,5+,4,5,6,5,3,4,3,4,Night,2.818161860853434,-26.029840671067287,-25.699987150006425,1
7277,2017,1.73502,18.0,9.0,10.4412,18.0,1.6123281512409444,13.0,7.277380000799893,0.644282,11.0,2.0,13.15,12.0,0.46729040704667557,8.0,2.3034556508064292,1,False,False,1,1,8,2,9,4,5,4,6,1,Night,2.145669066719711,-25.980800662464087,-25.666654444450266,2
6593,2017,1.31956,14.0,7.0,8.1667,15.0,1.2276326287537804,12.0,5.114218840375544,1.40887,10.0,11.0,5.9394,11.0,1.2352442964911459,8.0,6.584377467632291,1,True,False,5+,1,2,3,6,5,4,3,2,0,Night,2.2275761617347603,-26.481673131955503,-25.86362460744336,0
