gameID,leagueID,season,date,homeTeamID,awayTeamID,homeGoals,awayGoals,homeGoalsHalfTime,awayGoalsHalfTime,home_xGoals,home_shots,home_shotsOnTarget,home_deep,home_ppda,home_fouls,home_corners,home_yellowCards,home_redCards,home_total_assists,home_total_xAssists,home_total_key_passes,home_total_xGoalsChain,home_total_xGoalsBuildup,home_total_yellow_cards,home_total_red_cards,home_total_blocked_shots,home_total_saved_shots,away_xGoals,away_shots,away_shotsOnTarget,away_deep,away_ppda,away_fouls,away_corners,away_yellowCards,away_redCards,away_total_assists,away_total_xAssists,away_total_key_passes,away_total_xGoalsChain,away_total_xGoalsBuildup,away_total_yellow_cards,away_total_red_cards,away_total_blocked_shots,away_total_saved_shots,gameresult
3264,5,2016,2016-12-21 23:50:00,162,164,1,2,0,1,2.35524,16,4,7,11.8966,7,6,1.0,0,1,2.210793633013961,13,6.255041442811488,3.3171741757541895,1,0,6.0,3.0,1.52227,7,3,5,7.1724,13,4,3.0,0,1,1.4678133949637409,5,5.488984823226926,3.4490292966365788,3,0,2.0,1.0,A
3265,5,2016,2016-12-21 23:50:00,181,174,2,0,0,0,1.34846,11,6,4,6.3846,12,3,2.0,0,0,0.2911674082279202,8,0.9226803397759804,0.3891561077907681,2,0,0.0,4.0,1.15322,6,3,10,6.5357,19,5,4.0,0,0,0.798149492591619,4,3.672946546226738,1.763334065675735,4,0,0.0,3.0,H
3266,5,2016,2016-12-21 23:50:00,171,165,2,1,0,0,3.35275,21,6,16,6.2143,15,5,3.0,0,1,2.057710589841007,15,8.597128659486774,5.454065576195714,3,0,7.0,4.0,2.02367,16,5,3,12.2778,12,2,0.0,1,1,1.6859554611146457,11,4.94011883623898,2.0023632235825053,0,1,1.0,4.0,H
3267,5,2016,2016-12-21 23:50:00,168,166,1,0,1,0,0.920305,5,2,1,12.5217,15,2,2.0,0,0,0.14294680394232281,3,0.8510552421212194,0.5682063922286035,2,0,0.0,1.0,1.3653,17,4,8,13.2381,12,8,0.0,0,0,1.1715661250054825,10,4.56597676873207,2.6804843246936794,0,0,8.0,4.0,H
3268,5,2016,2016-12-21 23:50:00,180,169,2,2,1,0,1.11607,9,4,8,12.1786,16,5,2.0,0,1,1.0916851423680782,8,2.1438218541443343,1.1278265994042145,2,0,1.0,3.0,1.6707,9,4,6,10.0,11,2,1.0,0,2,1.6553996298462108,8,4.593953467905517,2.5382813066244125,1,0,3.0,2.0,D
3281,2,2016,2016-10-26 22:45:00,106,113,2,1,1,0,2.39829,21,6,12,9.7097,14,2,0.0,0,1,2.1758454535156475,18,9.487090267241012,5.063771255314352,0,0,6.0,3.0,0.547634,7,2,3,11.6818,18,10,4.0,0,0,0.0932210274040699,4,1.021163202822208,0.4461008068174122,4,0,3.0,1.0,H
3282,2,2016,2016-10-26 22:45:00,98,102,4,1,2,0,2.13285,13,7,12,9.7273,6,5,0.0,0,3,1.7414340954273944,11,5.173498092219235,3.2247093673795466,0,0,0.0,3.0,0.347792,8,3,4,15.3846,16,2,3.0,0,1,0.24337765574455328,6,0.8426766800694165,0.2933730026707049,3,0,1.0,2.0,H
3283,2,2016,2016-10-26 22:45:00,96,116,4,1,3,0,3.41279,19,12,10,11.3684,6,4,2.0,0,2,2.1578848473727694,15,9.268365189433094,4.945117257535457,2,0,4.0,8.0,1.28037,15,5,6,18.0,6,10,3.0,0,0,0.5034521259367457,12,1.2538209632039077,0.7410804405808438,3,0,3.0,5.0,H
3284,2,2016,2016-10-26 22:45:00,105,108,2,0,0,0,3.89995,36,10,7,5.8919,7,11,1.0,0,1,2.4656798467040084,27,8.589181087911127,4.915872208774091,1,0,13.0,8.0,0.29497,8,2,5,25.0714,9,8,2.0,0,0,0.1561813112348313,5,0.6709716692566868,0.3000510334968572,2,0,4.0,2.0,H
3285,2,2016,2016-10-26 22:45:00,109,97,1,1,0,0,1.00976,10,3,8,8.3214,18,6,0.0,0,0,0.8730360502377157,7,3.241977140307427,1.6920169610530136,0,0,3.0,3.0,0.201128,8,4,2,10.25,14,4,4.0,0,1,0.07610671129077659,4,0.4968078695237637,0.40504113584756823,4,0,2.0,3.0,D
3286,2,2016,2016-10-26 22:45:00,110,115,1,1,0,1,1.41393,26,11,3,4.087,15,14,1.0,0,0,0.6406742967665199,20,2.3535409234464177,1.5169462561607354,1,0,5.0,10.0,0.725924,4,2,3,16.95,16,1,2.0,0,0,0.098926929756999,2,1.4751334171742203,0.6502827368676666,2,0,0.0,1.0,D
3287,2,2016,2016-10-26 22:45:00,114,107,0,1,0,0,0.22903,5,0,2,12.56,18,2,3.0,0,0,0.229030029848218,5,0.5584704224020244,0.3329993449151516,3,0,3.0,0.0,0.665026,13,3,1,10.1786,22,8,3.0,0,1,0.6565996725112203,12,0.789950603619217,0.49944909848272767,3,0,3.0,2.0,A
3288,2,2016,2016-10-26 22:45:00,104,95,1,3,1,0,1.00699,16,3,5,13.9048,12,5,3.0,0,1,0.7328171841800215,8,2.18033802881837,0.5370655301958323,3,0,6.0,2.0,2.21845,16,5,10,7.6,10,11,0.0,0,1,0.5806949231773617,8,4.687413081526757,3.0002894829958677,0,0,7.0,1.0,A
3289,2,2016,2016-10-27 22:45:00,100,99,1,3,1,1,0.59003,11,2,3,9.4074,15,3,2.0,1,0,0.395059315487743,7,1.083932761102915,0.431601306423545,2,1,3.0,1.0,0.990877,11,7,7,10.4074,15,4,2.0,0,3,0.8505678921937944,8,2.77105312049389,1.0964238718152053,2,0,1.0,4.0,A
3290,2,2016,2016-10-29 20:00:00,97,110,0,1,0,1,0.225855,5,2,0,18.0,8,2,3.0,1,0,0.20906324125826398,4,0.1599779576063158,0.1042602583765985,3,1,1.0,2.0,1.71314,12,5,8,7.2895,17,5,3.0,0,0,0.8823714107275014,9,5.252382963895796,3.989410571753978,3,0,2.0,4.0,A
3291,2,2016,2016-10-29 22:45:00,98,105,2,1,0,0,0.49027,10,2,5,12.3913,11,3,4.0,0,0,0.2965761888772247,6,1.9295711815357217,1.3420465523377068,4,0,4.0,0.0,0.904839,12,2,5,13.5926,10,4,1.0,0,1,0.818369656801224,9,2.976138922385871,2.0781440678983922,1,0,6.0,1.0,H
3292,2,2016,2016-10-30 15:30:00,107,101,3,0,2,0,1.30193,15,9,6,10.0435,12,3,1.0,0,3,1.1944345012307165,14,3.300282090902329,1.1835701353847987,1,0,1.0,6.0,0.801499,10,2,8,7.2609,14,3,2.0,0,0,0.724319430068135,8,3.2521200962364665,2.405510026961565,2,0,3.0,2.0,H
3293,2,2016,2016-10-30 18:00:00,96,104,2,1,0,0,1.78915,14,6,3,9.0,17,10,2.0,0,1,0.6229991056025027,9,1.5617585703730592,0.20706748962402352,2,0,5.0,4.0,1.2589,14,5,3,12.1364,11,4,1.0,0,1,1.098527880385518,11,4.725281134247781,3.107166135683657,1,0,1.0,4.0,H
3294,2,2016,2016-10-30 18:00:00,111,114,1,0,0,0,1.74004,19,9,4,9.1923,11,5,1.0,0,0,1.4751408491283657,15,5.443148549646138,3.9626155681908126,1,0,1.0,8.0,0.736729,15,6,6,8.7037,14,5,2.0,0,0,0.6822748761624107,12,2.579136252403258,1.4129107184708118,2,0,3.0,6.0,H
3295,2,2016,2016-10-30 18:00:00,115,109,2,0,1,0,1.72351,9,7,1,13.7917,19,4,1.0,0,1,0.855635866522789,6,2.127960659563541,0.4901687055826184,1,0,1.0,5.0,0.659158,17,3,6,4.56,21,5,2.0,0,0,0.4313978198915721,11,1.6290815584361555,0.7328440658748155,2,0,7.0,3.0,H
3296,2,2016,2016-10-30 18:00:00,108,95,0,0,0,0,0.326558,8,3,4,10.5,18,4,6.0,0,0,0.2237387634813787,5,1.23417914286256,0.8540218174457559,6,0,0.0,3.0,1.44104,23,6,15,5.1667,13,8,3.0,0,0,1.3373547792434695,20,3.3193012177944192,2.0426714085042477,3,0,10.0,6.0,D
3297,2,2016,2016-10-30 23:45:00,102,106,1,0,1,0,0.821852,9,3,4,8.6364,15,4,1.0,0,1,0.7924840450286872,8,2.9832771755754957,1.4945097193121915,1,0,1.0,2.0,2.47165,14,3,5,11.9048,14,5,3.0,0,0,1.463729407638311,11,5.6191232828423345,1.985655463300646,3,0,2.0,3.0,H
3298,2,2016,2016-10-31 22:00:00,99,113,2,2,0,1,2.11839,16,5,1,20.7143,13,4,2.0,0,1,1.103324526920914,12,3.8879588441923256,2.4076380152255292,2,0,4.0,3.0,1.18042,13,3,6,6.8333,19,4,3.0,0,2,1.0858783069998028,10,6.764558754861354,5.1569413766264915,3,0,5.0,1.0,D
3299,3,2016,2016-10-28 22:30:00,130,132,0,0,0,0,0.605662,7,2,5,7.5833,19,3,1.0,0,0,0.5790142584592107,6,1.6819227598607538,1.4416344650089727,1,0,2.0,2.0,0.388618,6,1,5,15.4333,15,6,2.0,0,0,0.37531809322536014,5,1.0020657759159806,0.37597261369228496,2,0,2.0,1.0,D
3300,3,2016,2016-10-29 17:30:00,125,126,2,0,0,0,2.21072,17,8,5,4.9032,14,5,1.0,0,1,1.2955391183495522,12,4.207388335838913,2.432614780962468,1,0,0.0,6.0,0.216935,5,2,0,9.3636,8,0,0.0,1,0,0.0367355309426785,1,0.2865879125893117,0.073471061885357,0,1,3.0,1.0,H
3301,3,2016,2016-10-29 17:30:00,131,119,1,2,1,0,1.1136,6,2,3,4.6875,15,1,1.0,0,1,0.7927171364426613,5,3.9482756033539785,2.134400174021721,1,0,1.0,1.0,2.12119,18,6,10,5.9688,17,4,3.0,0,2,2.0961242094635963,17,6.17257584631443,3.917980760335923,3,0,4.0,4.0,A
3302,3,2016,2016-10-29 17:30:00,121,117,1,3,0,2,0.724858,7,3,3,20.24,14,4,2.0,0,1,0.6387745188549164,5,1.3806926188990478,0.2273203535005449,2,0,1.0,2.0,3.47304,16,8,11,6.2308,6,10,0.0,0,3,3.44337924569845,14,10.626765459775926,4.968309745192536,0,0,2.0,5.0,A
3303,3,2016,2016-10-29 17:30:00,123,135,1,3,0,2,1.29428,13,4,6,6.1923,25,4,1.0,0,1,1.2406659089028833,11,3.161389855667949,1.9759237617254253,1,0,1.0,3.0,1.71134,14,5,6,7.7353,23,4,3.0,0,1,0.69935604929924,7,3.264911383390426,1.828970193862915,3,0,3.0,2.0,A
3304,3,2016,2016-10-29 17:30:00,127,136,0,2,0,0,0.199603,4,0,2,11.3333,13,2,4.0,0,0,0.0606126710772514,1,0.2148630656301975,0.0,4,0,0.0,0.0,1.64364,11,4,9,3.9643,16,6,2.0,0,2,1.4352638181298976,8,3.9910792484879467,1.6297399997711182,2,0,4.0,2.0,A
3305,3,2016,2016-10-29 20:30:00,129,124,0,0,0,0,0.816002,9,1,7,7.3704,14,1,4.0,0,0,0.7449085516855114,7,3.012544617056848,1.6174860736355192,4,0,1.0,1.0,0.46649,8,2,5,20.1,21,4,4.0,0,0,0.4664896354079248,8,1.918087113648652,1.040899358689785,4,0,3.0,2.0,D
3306,3,2016,2016-10-30 18:30:00,120,122,1,0,1,0,2.77857,23,7,8,11.45,10,7,0.0,0,1,2.5209379149600855,15,8.172259829938408,5.059433141723272,0,0,7.0,5.0,0.251867,5,2,5,10.1875,20,3,4.0,0,0,0.2226824313402175,4,0.8524797428399333,0.6289088316261777,4,0,0.0,2.0,H
3307,3,2016,2016-10-30 20:30:00,134,118,3,0,0,0,2.93112,18,6,4,6.9167,16,7,3.0,0,3,2.0550706759095196,14,13.00451028347014,10.053155273199062,3,0,6.0,3.0,0.307566,9,2,1,14.4231,17,4,1.0,1,0,0.2313282135874029,6,1.3145280163735158,1.0166536793112757,1,1,4.0,2.0,H
3308,4,2016,2016-10-28 22:45:00,159,140,0,2,0,1,0.192695,7,4,2,8.5833,19,1,5.0,0,0,0.1720780348405241,5,0.31338968873023987,0.1290783807635307,5,0,1.0,4.0,1.47952,9,5,2,5.7586,15,4,2.0,0,1,1.0363506888970728,7,4.138047453016042,1.648848354816435,2,0,0.0,3.0,A
3309,4,2016,2016-10-29 15:00:00,149,138,1,1,1,1,0.47946,9,5,0,10.5769,17,3,6.0,0,1,0.3006929424591358,8,1.253225233405828,0.7458435930311679,6,0,1.0,4.0,1.288,20,6,10,7.3529,9,4,2.0,0,1,1.0387079194188122,15,3.613696135580539,1.91774345934391,2,0,3.0,7.0,D
3310,4,2016,2016-10-29 18:15:00,158,150,1,4,1,2,1.37267,8,3,1,11.1613,15,4,5.0,0,1,1.3013867437839517,7,2.57403676956892,0.7461659163236616,5,0,1.0,2.0,2.77099,15,5,5,12.1053,6,3,1.0,0,3,1.1324426084756853,9,7.88887674361467,6.07017157226801,1,0,3.0,1.0,A
3311,4,2016,2016-10-29 20:30:00,143,137,4,2,3,1,1.96583,16,7,6,10.087,10,6,2.0,1,3,1.2651344612240794,11,5.978344779461626,3.1079470776021485,2,1,5.0,3.0,0.244565,6,3,1,9.7308,10,2,4.0,1,1,0.18918415904045138,4,0.13849738053977467,0.0198278687894344,4,1,1.0,1.0,H
3312,4,2016,2016-10-29 22:45:00,148,155,1,0,0,0,1.75167,15,5,17,4.8966,7,8,1.0,0,0,1.548449594527483,12,8.133076369762424,6.402308329939848,1,0,3.0,4.0,0.0445853,1,0,0,25.7857,17,1,4.0,0,0,0.0445853024721146,1,0.1783412098884584,0.1337559074163438,4,0,1.0,0.0,H
3313,4,2016,2016-10-30 15:00:00,156,154,2,1,0,1,1.4571,13,9,5,7.1212,16,3,2.0,0,2,1.0903366673737764,6,2.852728025987744,1.2925357390195122,2,0,0.0,7.0,1.49906,6,1,1,8.1739,16,7,3.0,0,0,0.6426866874098774,2,1.9092379286885253,0.573818743228912,3,0,4.0,0.0,H
3314,4,2016,2016-10-30 19:15:00,147,157,1,1,1,1,1.4373,18,4,8,3.32,10,9,2.0,0,1,1.086238864809274,11,5.116649411618708,3.3114071246236554,2,0,6.0,3.0,0.338045,7,3,2,16.0556,11,2,1.0,0,1,0.3380449078977112,8,0.4450511410832405,0.11031074821949,1,0,2.0,2.0,D
3315,4,2016,2016-10-30 21:30:00,153,141,0,1,0,0,0.72975,13,5,5,6.92,15,8,3.0,0,0,0.5280859516933565,9,0.9088468179106719,0.5712162535637628,3,0,2.0,5.0,0.750127,10,5,3,13.5,15,3,3.0,0,1,0.6020252406597135,7,0.942802354693413,0.4988031014800071,3,0,2.0,4.0,A
3316,4,2016,2016-10-30 23:45:00,144,152,3,3,0,3,2.07556,17,8,6,2.6923,13,8,2.0,0,2,1.1474760472774506,13,3.4959230022504926,1.8622125405818215,2,0,6.0,5.0,1.23697,9,6,5,16.6818,22,1,6.0,1,2,1.1020868495106686,7,4.005561068654059,1.9200214613229027,6,1,0.0,3.0,D
3317,4,2016,2016-10-31 23:45:00,139,146,1,1,1,0,1.3997,16,4,3,8.1429,14,5,1.0,0,1,1.1110689137130978,7,5.713681831955908,3.6814016327261934,1,0,5.0,7.0,1.03333,10,3,2,5.4828,21,6,5.0,0,0,0.16498077102005498,4,1.4737376756966118,0.33496935665607463,5,0,3.0,2.0,D
3318,5,2016,2016-10-28 22:45:00,160,161,0,1,0,0,1.18702,10,2,3,13.6552,21,2,2.0,0,0,0.9034572578966621,8,0.1732812784612178,0.0196727178990841,2,0,3.0,2.0,2.23771,17,7,8,5.1613,17,4,1.0,0,1,1.464181169867515,10,8.11783503368497,4.89263217523694,1,0,3.0,6.0,A
3319,5,2016,2016-10-29 19:00:00,174,178,1,2,1,1,0.994552,12,1,5,6.16,16,3,2.0,0,1,0.8204414183273909,6,3.4102532584220184,1.9511566497385515,2,0,3.0,0.0,1.78097,7,3,2,6.6,16,2,2.0,1,1,0.9724626801908016,4,1.841335322707891,0.0,2,1,2.0,1.0,A
3320,5,2016,2016-10-29 22:00:00,162,181,0,0,0,0,2.00977,19,11,8,6.7778,11,13,1.0,0,0,1.3756316043436523,11,2.0213062018156056,0.9519330933690072,1,0,5.0,10.0,0.61738,8,2,2,6.2143,25,5,1.0,0,0,0.6173796933144328,8,0.9530794098973274,0.5166523251682522,1,0,3.0,2.0,D
3321,5,2016,2016-10-29 22:00:00,169,167,1,0,0,0,1.14355,14,5,4,13.2609,9,7,1.0,0,1,0.9696495570242409,11,0.5737534519284965,0.2854615598917009,1,0,5.0,4.0,1.1945,15,3,1,13.1429,12,5,3.0,0,0,0.7155222017318015,10,2.127034636214376,1.3568307496607308,3,0,4.0,3.0,H
3322,5,2016,2016-10-29 22:00:00,182,165,2,0,2,0,1.86121,11,3,2,10.7308,17,4,3.0,0,1,1.2559912279248233,8,3.8985075075179303,1.785695256665349,3,0,1.0,1.0,1.13534,15,5,7,8.2222,10,3,3.0,0,0,1.051655517891049,13,3.738624833524228,2.004839567467571,3,0,2.0,5.0,H
3323,5,2016,2016-10-29 22:00:00,175,171,1,1,1,1,0.299166,8,2,2,13.2222,11,4,0.0,0,1,0.18434549588710078,4,0.1515753995627167,0.0533651597797872,0,0,3.0,1.0,1.24441,13,6,2,6.3125,15,9,4.0,0,1,0.8155238106846812,8,1.3560103652998807,0.3995822127908468,4,0,3.0,5.0,D
3324,5,2016,2016-10-29 22:00:00,179,166,2,2,2,1,1.51804,16,3,1,9.125,13,5,2.0,0,2,1.445008307695389,14,3.601441564038396,2.3685245234519248,2,0,6.0,0.0,1.3536,8,4,3,15.2381,9,5,1.0,0,2,1.2811206094920635,5,5.01249207928777,3.5727564990520424,1,0,0.0,2.0,D
3325,5,2016,2016-10-30 18:00:00,170,168,4,1,2,0,1.89491,12,7,7,16.7143,12,2,1.0,0,3,1.3615804128348825,8,8.798724252730597,7.025579236447809,1,0,2.0,3.0,1.52908,16,4,2,10.6304,19,4,3.0,0,1,1.3874770700931547,11,2.9161644335836163,1.0842580795288077,3,0,3.0,3.0,H
3326,5,2016,2016-10-30 20:00:00,163,180,1,0,0,0,0.878057,10,4,5,9.7917,9,3,0.0,0,1,0.6987495608627793,7,2.7453324981033806,1.5584343783557417,0,0,2.0,3.0,0.745738,8,2,4,11.913,17,4,3.0,0,0,0.5882879048585887,4,1.9819390736520281,0.8026865459978583,3,0,2.0,2.0,H
3327,5,2016,2016-10-30 23:45:00,164,176,0,0,0,0,0.67475,10,3,3,12.3182,13,3,1.0,0,0,0.6269168537110088,9,5.171172499656677,4.928171813488007,1,0,2.0,3.0,0.155588,5,1,3,19.3478,8,0,1.0,0,0,0.114744458347559,3,0.3019438767805697,0.1440080758184196,1,0,0.0,1.0,D
3328,1,2016,2017-01-01 13:30:00,90,82,1,4,0,3,1.26331,6,2,6,15.3182,11,0,3.0,0,0,0.0992679335176945,3,0.3629794195294381,0.1233311183750629,3,0,3.0,1.0,3.06509,19,6,10,7.9375,6,3,0.0,0,3,2.309902254492045,15,7.325274029746648,3.3055707756429893,0,0,2.0,2.0,A
3329,1,2016,2017-01-01 20:00:00,83,78,2,0,1,0,1.67138,22,7,19,6.2308,9,8,1.0,0,1,1.4003047645092015,16,5.671327084302908,3.281218267977239,1,0,10.0,5.0,0.221469,7,4,2,22.8571,7,4,1.0,0,0,0.1922094449400903,5,0.4491306096315383,0.2438255473971369,1,0,1.0,4.0,H
3330,1,2016,2017-01-02 16:30:00,93,75,0,0,0,0,0.697108,9,1,2,7.0,10,2,3.0,0,0,0.2897870764136319,6,1.8074070774018764,0.8793939575552946,3,0,3.0,1.0,0.477078,10,4,9,9.3667,9,2,0.0,0,0,0.3533997330814595,8,1.177972948178648,0.8549982290714964,0,0,2.0,4.0,D
3331,1,2016,2017-01-02 15:00:00,72,74,3,0,0,0,2.34997,17,6,11,11.0,5,10,0.0,0,2,1.4981493800878525,13,3.625713340938093,0.9633448049426073,0,0,6.0,3.0,1.01083,12,3,4,5.3947,14,8,1.0,0,0,0.8965391833335158,8,2.3679984100162996,0.7434050794690854,1,0,3.0,3.0,H
3332,1,2016,2017-01-02 15:00:00,88,92,2,1,0,0,0.617412,14,3,6,11.5294,11,8,4.0,1,1,0.48140244837850366,11,2.0255965366959576,1.3329445719718938,4,1,7.0,1.0,0.642111,11,3,5,13.1579,11,8,3.0,0,0,0.2460502460598944,6,1.0356952734291567,0.7272938564419754,3,0,3.0,1.0,H
3333,1,2016,2017-01-02 19:00:00,76,91,3,1,0,1,0.883566,8,5,1,19.4,5,7,0.0,0,2,0.765271903946996,7,1.2921751551330094,0.5428589247167112,0,0,3.0,2.0,0.992341,17,6,2,11.8125,4,9,0.0,0,1,0.8837714437395329,14,4.518902208656072,3.950000014156103,0,0,2.0,5.0,H
3334,1,2016,2017-01-02 19:00:00,77,87,2,2,1,1,1.91057,10,5,4,19.5789,10,2,2.0,0,0,0.2571710459887978,5,0.610396610572934,0.1556183882057667,2,0,5.0,3.0,2.332,21,15,10,8.7059,10,5,3.0,0,1,1.666441809386014,19,9.60871612280608,7.942969985306261,3,0,3.0,13.0,D
3335,1,2016,2017-01-02 21:15:00,81,89,0,2,0,0,0.799911,8,2,4,19.5263,9,2,1.0,1,0,0.7658949997276074,7,1.9868261311203232,1.364246314391493,2,1,1.0,2.0,1.64905,13,6,16,7.0625,13,1,2.0,0,2,1.3445274010300634,11,9.960202723741528,8.17965860106051,2,0,2.0,4.0,A
3336,1,2016,2017-01-03 23:45:00,73,83,3,3,2,0,1.55859,13,6,4,11.6,10,4,3.0,1,2,0.6485065342858428,9,3.6047035679221167,2.546063777059318,3,1,2.0,3.0,1.12629,14,4,22,6.75,12,7,3.0,0,3,1.1096763294190166,13,5.891663847491145,4.023858202621342,3,0,5.0,1.0,D
3337,1,2016,2017-01-04 00:00:00,78,84,1,2,0,1,0.331276,7,3,3,7.5152,13,4,2.0,0,1,0.1436447314918041,3,0.7441658601164814,0.3793303482234477,2,0,2.0,2.0,1.18905,11,4,5,11.0952,14,5,1.0,0,2,1.1589946448802946,9,3.1640780419111247,1.7618621606379747,1,0,2.0,2.0,A
3338,1,2016,2017-01-04 00:00:00,85,90,2,0,1,0,1.85359,16,5,4,12.0,10,7,1.0,0,2,1.9808146934956326,13,5.580496154725552,2.1447594910860075,1,0,4.0,3.0,0.510395,9,2,8,7.963,15,6,2.0,0,0,0.3374246135354041,7,0.48835906386375416,0.0331646203994751,2,0,4.0,1.0,H
3339,1,2016,2017-01-05 00:00:00,82,80,2,0,1,0,1.00945,9,2,1,11.0714,9,1,3.0,0,2,0.9103968963027006,5,5.942334465682507,4.94140451401472,3,0,1.0,0.0,0.912754,11,2,6,13.4211,8,6,2.0,0,0,0.7838694192469121,8,3.422940079122783,1.9824014399200667,2,0,3.0,2.0,H
3340,1,2016,2017-01-14 16:30:00,82,76,4,0,2,0,2.65474,21,11,9,5.087,11,8,0.0,0,3,2.5494610881432895,18,11.262718945741657,7.105596333742138,0,0,3.0,8.0,0.165019,3,0,1,12.6667,12,0,2.0,0,0,0.0914750918745995,1,0.18853537691757088,0.0,2,0,1.0,0.0,H
3341,1,2016,2017-01-14 19:00:00,90,93,0,0,0,0,0.835827,12,5,5,11.1364,15,3,3.0,0,0,0.7575466800481081,10,1.7430245541036122,0.6094508823007345,3,0,1.0,5.0,0.325347,5,1,1,9.7222,15,1,1.0,0,0,0.2550096958875651,3,0.7774543315172195,0.2645601481199269,1,0,0.0,1.0,D
3342,1,2016,2017-01-14 19:00:00,77,85,1,3,1,3,1.1365,13,3,7,7.7931,16,5,3.0,0,1,0.5828359499573711,9,1.8467252254486084,0.4299479834735392,3,0,6.0,2.0,1.22897,14,6,8,11.4,11,2,1.0,0,2,1.0047372430562977,10,5.060615420341493,3.9468337371945386,1,0,5.0,3.0,A
3343,1,2016,2017-01-14 19:00:00,84,83,0,4,0,1,0.488485,12,3,7,14.0833,12,3,2.0,0,0,0.3910532929003237,8,1.2895617969334126,0.7570012286305425,2,0,3.0,3.0,2.31811,14,6,21,7.6176,8,2,0.0,0,0,1.013673981651664,10,6.1235838383436185,2.9171513095498094,0,0,9.0,4.0,A
3344,1,2016,2017-01-14 19:00:00,91,73,3,1,1,1,1.18904,14,3,2,12.9583,13,4,0.0,0,2,1.0609093625098471,11,3.704457268118858,2.1362108215689655,0,0,2.0,1.0,1.43455,8,6,4,12.4667,11,5,1.0,0,0,0.5528043191879983,6,2.350064560770987,1.1985445544123645,1,0,1.0,5.0,H
3345,1,2016,2017-01-14 19:00:00,92,74,1,0,0,0,0.464555,9,3,4,9.0,14,2,1.0,0,0,0.2767842914909128,6,0.5162154454737913,0.255033880472184,1,0,2.0,2.0,0.962065,20,5,4,6.2857,14,7,2.0,0,0,0.6291891150176533,14,2.102554023265839,1.0064544063061467,2,0,8.0,5.0,H
3346,1,2016,2017-01-14 19:00:00,81,78,3,0,0,0,1.72338,14,3,2,12.95,10,2,4.0,0,3,1.5605222741141906,10,6.999379893764847,4.111919069662686,4,0,4.0,0.0,1.06181,10,1,6,8.0952,14,2,2.0,0,0,0.8930081427097318,6,0.9898861777037378,0.7060340885072944,2,0,3.0,1.0,H
3347,1,2016,2017-01-14 21:30:00,75,80,0,3,0,1,0.179144,7,2,2,21.7059,8,3,1.0,0,0,0.168840106576681,6,0.4942805944010614,0.1956471474841236,1,0,0.0,2.0,0.738826,8,3,7,8.25,9,5,0.0,0,1,0.293448116630316,5,1.3359918296337128,0.5818706899881363,0,0,3.0,0.0,A
3348,1,2016,2017-01-15 17:30:00,72,88,4,0,1,0,0.572528,6,4,4,17.0,17,3,2.0,0,4,0.572527766227722,6,1.5236659161746504,0.37861041352152747,2,0,1.0,0.0,0.569286,13,5,10,5.6522,7,6,2.0,0,0,0.3024996900930997,8,1.4101420445367685,1.1708512399345627,2,0,5.0,4.0,H
3349,1,2016,2017-01-15 16:00:00,89,87,1,1,0,1,1.03178,9,3,6,6.5625,17,5,1.0,0,1,0.8236101344227795,6,3.0563017427921304,1.551299624145031,1,0,1.0,2.0,1.46058,13,4,6,9.8519,13,7,3.0,0,0,0.4882238321006297,9,1.9002993926405924,0.9252150505781171,3,0,7.0,3.0,D
3350,1,2016,2017-01-21 15:30:00,87,84,2,3,0,0,1.24037,16,5,14,4.7813,7,6,1.0,0,2,1.1952991876751193,13,4.800765339285135,2.895189201459289,1,0,4.0,3.0,1.60482,6,3,8,38.3636,7,3,1.0,0,2,1.151419118046761,4,3.825907945632936,3.421650826931001,1,0,1.0,0.0,A
3351,1,2016,2017-01-21 18:00:00,93,81,1,3,1,2,0.958825,11,2,7,9.3333,7,7,2.0,0,1,0.8491406589746479,8,5.393430884927511,3.802616260945796,2,0,4.0,2.0,2.6558,13,5,5,15.1053,14,5,1.0,0,2,2.1476059406995773,11,11.422063514590251,8.679190762341019,1,0,3.0,2.0,A
3352,1,2016,2017-01-21 18:00:00,73,90,2,2,0,1,1.14791,15,5,7,11.8462,6,9,1.0,0,2,1.079921470955015,12,3.5838558459654473,2.005853625945747,1,0,4.0,3.0,1.08731,10,3,4,7.963,16,4,1.0,0,2,0.939213745296001,5,0.2699869200587274,0.0878191497176886,2,0,5.0,1.0,D
3353,1,2016,2017-01-21 18:00:00,78,72,0,1,0,0,0.463733,8,2,6,12.9412,10,8,0.0,0,0,0.4461907483637332,7,1.0952187031507494,0.9211860895156864,0,0,4.0,2.0,0.949561,17,8,6,12.4,15,7,1.0,0,1,0.7342598848044882,14,2.5866410173475756,1.32235399633646,1,0,3.0,7.0,A
3354,1,2016,2017-01-21 18:00:00,85,89,1,1,1,0,0.353777,6,1,4,12.1304,12,1,4.0,0,0,0.3210956770926712,5,0.9589707665145397,0.2840979639440773,4,0,2.0,1.0,1.74295,25,8,11,7.2083,13,7,0.0,0,0,1.4617231152951715,22,5.08786794729531,3.304224681109189,0,0,9.0,7.0,D
3355,1,2016,2017-01-21 18:00:00,76,77,2,0,2,0,1.3279,14,5,5,10.4286,15,1,1.0,0,1,1.2322097616270182,11,3.6564274132251735,1.632500171661376,1,0,4.0,3.0,0.440887,9,3,5,9.3333,12,4,1.0,0,0,0.2807095274329185,7,1.3596755415201187,0.9423931613564493,1,0,4.0,3.0,H
