gameID,leagueID,season,date,homeTeamID,awayTeamID,homeGoals,awayGoals,homeGoalsHalfTime,awayGoalsHalfTime,home_season,home_date,home_location,home_goals,home_xGoals,home_shots,home_shotsOnTarget,home_deep,home_ppda,home_fouls,home_corners,home_yellowCards,home_redCards,home_result,away_season,away_date,away_location,away_goals,away_xGoals,away_shots,away_shotsOnTarget,away_deep,away_ppda,away_fouls,away_corners,away_yellowCards,away_redCards,away_result,gameresult
4639,1,2014,2014-12-28 12:00:00,82,89,0,0,0,0,2014,2014-12-28 12:00:00,h,0,0.888,9,4,1,7.44,11,3,2.0,0,D,2014,2014-12-28 12:00:00,a,0,2.2613,9,5,6,4.9333,19,6,4.0,0,D,D
4640,1,2014,2014-12-28 14:05:00,74,80,1,1,1,1,2014,2014-12-28 14:05:00,h,1,0.528455,9,1,1,11.9583,23,4,2.0,1,D,2014,2014-12-28 14:05:00,a,1,0.521788,7,1,21,10.4545,14,6,2.0,0,D,D
4641,1,2014,2014-12-28 15:00:00,202,78,0,0,0,0,2014,2014-12-28 15:00:00,h,0,0.405679,11,3,4,4.6667,11,9,2.0,0,D,2014,2014-12-28 15:00:00,a,0,0.328577,10,3,5,8.0455,17,4,1.0,0,D,D
4642,1,2014,2014-12-28 15:00:00,91,75,0,1,0,1,2014,2014-12-28 15:00:00,h,0,1.72314,19,5,5,8.1364,12,7,0.0,1,L,2014,2014-12-28 15:00:00,a,1,0.180127,4,2,0,11.037,12,1,1.0,1,W,A
4643,1,2014,2014-12-28 15:00:00,88,92,2,2,2,0,2014,2014-12-28 15:00:00,h,2,1.38586,17,6,17,7.3333,18,10,4.0,0,D,2014,2014-12-28 15:00:00,a,2,0.962215,12,3,4,15.4706,9,3,1.0,0,D,D
4644,1,2014,2014-12-28 15:00:00,71,77,0,0,0,0,2014,2014-12-28 15:00:00,h,0,0.650993,14,2,7,18.0,4,4,1.0,1,D,2014,2014-12-28 15:00:00,a,0,0.845626,14,3,6,13.1,11,4,4.0,0,D,D
4645,1,2014,2014-12-28 15:00:00,81,83,1,2,0,2,2014,2014-12-28 15:00:00,h,1,1.1084,14,4,7,5.0769,12,7,3.0,0,L,2014,2014-12-28 15:00:00,a,2,3.35886,21,7,7,10.5556,13,8,3.0,0,W,A
4646,1,2014,2014-12-28 15:00:00,85,76,2,0,0,0,2014,2014-12-28 15:00:00,h,2,1.25399,13,3,4,6.9643,11,5,0.0,0,W,2014,2014-12-28 15:00:00,a,0,1.35813,15,4,6,6.4839,14,3,2.0,0,L,H
4647,1,2014,2014-12-28 16:15:00,86,72,3,2,1,1,2014,2014-12-28 16:15:00,h,3,1.71345,13,6,10,7.1563,13,8,2.0,0,W,2014,2014-12-28 16:15:00,a,2,1.07321,9,2,5,18.7143,8,3,2.0,0,L,H
4648,1,2014,2014-12-29 20:00:00,87,84,4,1,1,0,2014,2014-12-29 20:00:00,h,4,3.27658,21,11,12,23.8824,8,6,1.0,0,W,2014,2014-12-29 20:00:00,a,1,1.00374,11,4,1,15.3889,5,3,0.0,0,L,H
4649,1,2014,2014-11-01 12:45:00,86,87,1,0,0,0,2014,2014-11-01 12:45:00,h,1,1.56863,14,3,5,13.75,13,7,4.0,0,W,2014,2014-11-01 12:45:00,a,0,0.258953,6,3,6,9.375,8,2,3.0,0,L,H
4650,1,2014,2014-11-01 15:00:00,85,81,2,2,1,0,2014,2014-11-01 15:00:00,h,2,3.06954,21,6,9,5.2,14,9,1.0,0,D,2014,2014-11-01 15:00:00,a,2,0.528668,10,2,5,9.7619,13,2,1.0,0,D,D
4651,1,2014,2014-11-01 15:00:00,75,76,0,1,0,0,2014,2014-11-01 15:00:00,h,0,1.41001,14,5,8,8.3913,5,8,0.0,0,L,2014,2014-11-01 15:00:00,a,1,0.562442,8,3,5,7.2069,12,3,1.0,0,W,A
4652,1,2014,2014-11-01 15:00:00,83,92,3,0,0,0,2014,2014-11-01 15:00:00,h,3,4.3298,32,12,19,8.4,5,18,0.0,0,W,2014,2014-11-01 15:00:00,a,0,0.684259,6,2,2,13.0,9,1,1.0,0,L,H
4653,1,2014,2014-11-01 15:00:00,80,202,2,1,1,0,2014,2014-11-01 15:00:00,h,2,2.23703,18,8,12,5.5,8,13,0.0,0,W,2014,2014-11-01 15:00:00,a,1,0.510067,7,1,3,13.0435,12,2,0.0,0,L,H
4654,1,2014,2014-11-01 15:00:00,72,84,0,0,0,0,2014,2014-11-01 15:00:00,h,0,1.14779,17,3,16,4.9063,10,11,2.0,0,D,2014,2014-11-01 15:00:00,a,0,0.694419,8,1,4,13.1818,15,0,3.0,1,D,D
4655,1,2014,2014-11-01 15:00:00,91,74,0,1,0,1,2014,2014-11-01 15:00:00,h,0,0.256678,8,1,10,25.6154,6,7,1.0,0,L,2014,2014-11-01 15:00:00,a,1,1.90484,10,3,5,8.2414,9,4,0.0,0,W,A
4656,1,2014,2014-11-02 13:30:00,88,89,1,0,0,0,2014,2014-11-02 13:30:00,h,1,2.56723,17,6,14,7.3714,15,7,3.0,0,W,2014,2014-11-02 13:30:00,a,0,0.727924,9,2,5,13.3158,9,4,1.0,1,L,H
4657,1,2014,2014-11-02 16:00:00,71,82,1,2,1,0,2014,2014-11-02 16:00:00,h,1,0.872267,12,1,3,14.3684,12,3,3.0,1,L,2014,2014-11-02 16:00:00,a,2,2.54173,18,7,11,8.0556,11,9,3.0,0,W,A
4658,1,2014,2014-11-03 20:00:00,78,77,1,3,0,1,2014,2014-11-03 20:00:00,h,1,0.766023,9,1,7,7.5,12,11,0.0,1,L,2014,2014-11-03 20:00:00,a,3,0.727981,8,7,5,5.5667,19,2,3.0,0,W,A
4659,1,2014,2014-11-08 12:45:00,87,80,1,2,1,1,2014,2014-11-08 12:45:00,h,1,0.531905,12,4,7,9.55,9,5,2.0,0,L,2014,2014-11-08 12:45:00,a,2,1.97201,15,5,12,11.9286,12,7,5.0,0,W,A
4660,1,2014,2014-11-08 15:00:00,92,91,1,0,0,0,2014,2014-11-08 15:00:00,h,1,1.10315,14,3,7,8.28,17,7,6.0,0,W,2014,2014-11-08 15:00:00,a,0,0.526656,12,1,6,6.7368,17,1,4.0,0,L,H
4661,1,2014,2014-11-08 15:00:00,89,78,1,0,0,0,2014,2014-11-08 15:00:00,h,1,0.956776,23,5,3,7.4706,8,11,1.0,0,W,2014,2014-11-08 15:00:00,a,0,0.400837,6,1,3,26.0,12,4,3.0,0,L,H
4662,1,2014,2014-11-08 15:00:00,81,71,0,0,0,0,2014,2014-11-08 15:00:00,h,0,1.47873,21,5,15,7.5238,9,13,0.0,0,D,2014,2014-11-08 15:00:00,a,0,0.560875,12,4,2,14.1765,10,2,3.0,0,D,D
4663,1,2014,2014-11-08 15:00:00,74,75,2,0,0,0,2014,2014-11-08 15:00:00,h,2,1.00528,18,6,9,7.3913,10,13,2.0,0,W,2014,2014-11-08 15:00:00,a,0,0.540434,5,0,1,20.8824,12,4,2.0,0,L,H
4664,1,2014,2014-11-08 17:30:00,202,88,2,2,1,1,2014,2014-11-08 17:30:00,h,2,1.86489,17,4,4,9.6786,9,7,4.0,0,D,2014,2014-11-08 17:30:00,a,2,1.70189,24,7,15,8.3333,10,7,2.0,0,D,D
4665,1,2014,2014-11-09 13:30:00,77,72,1,1,0,0,2014,2014-11-09 13:30:00,h,1,0.508326,10,3,4,11.4783,11,5,1.0,0,D,2014,2014-11-09 13:30:00,a,1,1.31898,16,7,7,8.32,13,4,2.0,0,D,D
4666,1,2014,2014-11-09 13:30:00,82,85,1,2,0,2,2014,2014-11-09 13:30:00,h,1,1.28384,14,4,3,4.3333,20,5,3.0,1,L,2014,2014-11-09 13:30:00,a,2,1.24867,11,4,2,11.4091,13,5,2.0,0,W,A
4667,1,2014,2014-11-09 13:30:00,76,86,0,2,0,1,2014,2014-11-09 13:30:00,h,0,0.765208,10,2,11,9.6316,12,7,0.0,0,L,2014,2014-11-09 13:30:00,a,2,0.694441,8,3,1,12.75,6,4,0.0,0,W,A
4668,1,2014,2014-11-09 16:00:00,84,83,2,1,0,0,2014,2014-11-09 16:00:00,h,2,0.520487,11,5,4,11.6522,10,6,5.0,0,W,2014,2014-11-09 16:00:00,a,1,1.77699,12,4,14,8.9677,16,10,5.0,0,L,H
4669,1,2014,2014-11-22 15:00:00,85,92,1,2,1,2,2014,2014-11-22 15:00:00,h,1,1.94307,25,3,8,3.1538,10,14,2.0,0,L,2014,2014-11-22 15:00:00,a,2,1.27532,5,4,1,15.0526,9,0,2.0,0,W,A
4670,1,2014,2014-11-22 15:00:00,86,202,1,0,0,0,2014,2014-11-22 15:00:00,h,1,1.47871,14,6,9,4.3824,12,16,2.0,0,W,2014,2014-11-22 15:00:00,a,0,0.402285,13,4,5,7.0769,15,7,3.0,0,L,H
4671,1,2014,2014-11-22 15:00:00,88,84,2,1,1,1,2014,2014-11-22 15:00:00,h,2,2.26312,23,10,16,7.525,13,7,2.0,0,W,2014,2014-11-22 15:00:00,a,1,0.957011,8,3,4,16.3333,9,3,1.0,0,L,H
4672,1,2014,2014-11-22 15:00:00,75,77,0,0,0,0,2014,2014-11-22 15:00:00,h,0,0.685893,13,4,9,8.6087,18,6,2.0,0,D,2014,2014-11-22 15:00:00,a,0,0.889971,11,5,6,5.5,12,9,3.0,0,D,D
4673,1,2014,2014-11-22 15:00:00,72,81,2,1,1,0,2014,2014-11-22 15:00:00,h,2,1.82651,14,4,9,5.2857,10,1,2.0,0,W,2014,2014-11-22 15:00:00,a,1,1.11958,14,3,4,13.8571,13,5,3.0,0,L,H
4674,1,2014,2014-11-22 15:00:00,80,76,2,0,2,0,2014,2014-11-22 15:00:00,h,2,4.36607,21,8,16,10.8571,7,15,1.0,0,W,2014,2014-11-22 15:00:00,a,0,0.0930471,5,1,1,35.5455,9,0,0.0,1,L,H
4675,1,2014,2014-11-22 17:30:00,83,89,1,2,0,0,2014,2014-11-22 17:30:00,h,1,2.00193,23,9,12,5.9565,12,11,2.0,0,L,2014,2014-11-22 17:30:00,a,2,1.2791,12,2,2,14.3333,8,5,1.0,0,W,A
4676,1,2014,2014-11-23 13:30:00,78,87,3,1,1,1,2014,2014-11-23 13:30:00,h,3,1.47309,15,5,7,12.8519,21,4,1.0,0,W,2014,2014-11-23 13:30:00,a,1,0.952958,12,1,9,6.4737,10,3,2.0,0,L,H
4677,1,2014,2014-11-23 16:00:00,91,82,1,2,1,0,2014,2014-11-23 16:00:00,h,1,0.94244,10,2,2,13.3333,15,3,3.0,1,L,2014,2014-11-23 16:00:00,a,2,2.16438,23,6,6,4.0,9,9,1.0,0,W,A
4678,1,2014,2014-11-24 20:00:00,71,74,1,1,1,0,2014,2014-11-24 20:00:00,h,1,1.13228,7,1,3,20.8571,15,2,1.0,0,D,2014,2014-11-24 20:00:00,a,1,0.863156,16,4,14,6.2,17,8,2.0,0,D,D
4679,1,2014,2014-11-29 12:45:00,76,83,0,1,0,0,2014,2014-11-29 12:45:00,h,0,0.31526,8,1,3,15.1111,9,4,2.0,0,L,2014,2014-11-29 12:45:00,a,1,1.05603,17,5,12,11.9524,10,4,1.0,0,W,A
4680,1,2014,2014-11-29 15:00:00,81,86,1,0,0,0,2014,2014-11-29 15:00:00,h,1,1.09981,12,3,3,16.0,9,6,3.0,0,W,2014,2014-11-29 15:00:00,a,0,0.246562,7,1,2,8.1905,16,2,2.0,1,L,H
4681,1,2014,2014-11-29 15:00:00,84,78,1,1,1,1,2014,2014-11-29 15:00:00,h,1,1.4626,18,4,9,3.7647,6,4,0.0,0,D,2014,2014-11-29 15:00:00,a,1,1.50956,11,5,3,19.5,12,6,2.0,0,D,D
4682,1,2014,2014-11-29 15:00:00,87,85,1,0,0,0,2014,2014-11-29 15:00:00,h,1,1.71025,16,3,14,10.2963,11,5,0.0,0,W,2014,2014-11-29 15:00:00,a,0,0.875424,13,4,6,14.1765,9,5,3.0,0,L,H
4683,1,2014,2014-11-29 15:00:00,89,91,3,0,2,0,2014,2014-11-29 15:00:00,h,3,1.76885,15,7,8,6.04,12,7,2.0,0,W,2014,2014-11-29 15:00:00,a,0,0.230407,4,2,1,19.5385,12,0,2.0,0,L,H
4684,1,2014,2014-11-29 15:00:00,202,75,3,2,2,1,2014,2014-11-29 15:00:00,h,3,2.98194,33,6,7,8.0769,8,11,3.0,0,W,2014,2014-11-29 15:00:00,a,2,2.10013,19,5,8,6.0345,17,5,2.0,0,L,H
4685,1,2014,2014-11-29 15:00:00,92,71,1,1,0,1,2014,2014-11-29 15:00:00,h,1,2.3058,11,4,7,10.52,8,1,3.0,0,D,2014,2014-11-29 15:00:00,a,1,1.0873,18,7,11,23.0909,8,5,4.0,0,D,D
4686,1,2014,2014-11-29 17:30:00,77,80,0,0,0,0,2014,2014-11-29 17:30:00,h,0,1.03133,12,3,1,13.6,13,2,3.0,0,D,2014,2014-11-29 17:30:00,a,0,0.761171,24,6,11,5.4516,10,8,2.0,0,D,D
4687,1,2014,2014-11-30 13:30:00,74,88,0,3,0,0,2014,2014-11-30 13:30:00,h,0,0.804381,13,4,3,9.25,10,8,1.0,0,L,2014,2014-11-30 13:30:00,a,3,2.13214,15,6,8,10.0714,13,6,2.0,1,W,A
4688,1,2014,2014-11-30 16:00:00,82,72,2,1,2,1,2014,2014-11-30 16:00:00,h,2,1.13109,13,6,1,12.2,15,3,5.0,0,W,2014,2014-11-30 16:00:00,a,1,0.934335,10,5,4,13.375,5,4,1.0,0,L,H
4689,1,2014,2014-10-04 15:00:00,91,78,2,0,0,0,2014,2014-10-04 15:00:00,h,2,1.07209,15,2,3,5.4074,6,6,1.0,0,W,2014,2014-10-04 15:00:00,a,0,0.616109,11,2,4,12.8846,14,7,2.0,0,L,H
4690,1,2014,2014-10-04 15:00:00,75,92,2,2,2,1,2014,2014-10-04 15:00:00,h,2,1.57773,15,6,1,7.65,16,9,2.0,0,D,2014,2014-10-04 15:00:00,a,2,0.957718,10,4,9,6.7241,12,3,2.0,0,D,D
4691,1,2014,2014-10-04 15:00:00,87,76,2,1,1,0,2014,2014-10-04 15:00:00,h,2,1.56163,19,7,10,8.04,12,5,2.0,0,W,2014,2014-10-04 15:00:00,a,1,1.4384,8,4,5,8.0313,15,5,2.0,0,L,H
4692,1,2014,2014-10-04 15:00:00,77,85,3,1,2,1,2014,2014-10-04 15:00:00,h,3,1.40551,8,3,1,7.5806,10,7,3.0,0,W,2014,2014-10-04 15:00:00,a,1,0.478187,11,5,2,4.8214,17,4,4.0,0,L,H
4693,1,2014,2014-10-04 15:00:00,84,86,2,2,1,1,2014,2014-10-04 15:00:00,h,2,1.55242,11,5,6,7.0741,11,3,1.0,0,D,2014,2014-10-04 15:00:00,a,2,1.18603,9,4,1,13.5,15,1,3.0,0,D,D
4694,1,2014,2014-10-04 17:30:00,71,88,0,2,0,0,2014,2014-10-04 17:30:00,h,0,0.690283,6,1,1,25.7895,4,0,0.0,0,L,2014,2014-10-04 17:30:00,a,2,2.30634,27,7,12,7.7692,6,7,1.0,0,W,A
4695,1,2014,2014-10-05 12:00:00,89,72,2,1,1,0,2014,2014-10-05 12:00:00,h,2,1.6239,15,4,4,7.4444,18,11,4.0,0,W,2014,2014-10-05 12:00:00,a,1,2.13558,10,6,7,13.45,11,6,3.0,0,L,H
4696,1,2014,2014-10-05 14:05:00,82,74,1,0,1,0,2014,2014-10-05 14:05:00,h,1,0.898735,9,4,3,11.8571,15,10,2.0,0,W,2014,2014-10-05 14:05:00,a,0,1.14587,7,3,6,6.8077,9,5,1.0,0,L,H
4697,1,2014,2014-10-05 14:05:00,80,83,2,0,1,0,2014,2014-10-05 14:05:00,h,2,1.40263,5,3,3,8.2258,14,2,4.0,0,W,2014,2014-10-05 14:05:00,a,0,0.330699,10,0,6,11.2857,10,2,3.0,0,L,H
4698,1,2014,2014-10-05 16:15:00,81,202,2,0,1,0,2014,2014-10-05 16:15:00,h,2,1.64038,11,3,5,12.4091,10,7,2.0,0,W,2014,2014-10-05 16:15:00,a,0,0.697342,10,3,0,9.75,11,5,2.0,0,L,H
4699,1,2014,2014-10-18 12:45:00,88,82,4,1,2,1,2014,2014-10-18 12:45:00,h,4,3.75041,20,12,16,5.5294,11,3,1.0,0,W,2014,2014-10-18 12:45:00,a,1,2.32314,19,7,7,17.35,9,4,2.0,1,L,H
4700,1,2014,2014-10-18 15:00:00,72,71,3,0,1,0,2014,2014-10-18 15:00:00,h,3,1.67016,15,6,7,16.0833,11,3,2.0,0,W,2014,2014-10-18 15:00:00,a,0,0.37205,10,2,6,17.25,16,4,2.0,0,L,H
4701,1,2014,2014-10-18 15:00:00,92,81,1,3,0,0,2014,2014-10-18 15:00:00,h,1,1.74404,17,3,4,17.3571,3,5,0.0,0,L,2014,2014-10-18 15:00:00,a,3,2.84138,22,6,5,9.2941,10,7,1.0,0,W,A
4702,1,2014,2014-10-18 15:00:00,78,80,1,2,0,1,2014,2014-10-18 15:00:00,h,1,1.16779,7,4,2,20.8261,13,3,1.0,1,L,2014,2014-10-18 15:00:00,a,2,1.01515,14,5,7,7.5714,7,2,1.0,1,W,A
4703,1,2014,2014-10-18 15:00:00,74,77,8,0,3,0,2014,2014-10-18 15:00:00,h,8,3.71097,21,10,16,10.36,11,5,1.0,0,W,2014,2014-10-18 15:00:00,a,0,0.92175,13,1,3,24.7273,8,6,3.0,0,L,H
4704,1,2014,2014-10-18 15:00:00,86,75,1,0,0,0,2014,2014-10-18 15:00:00,h,1,2.1929,19,6,5,6.0345,13,10,0.0,0,W,2014,2014-10-18 15:00:00,a,0,0.650379,7,2,5,10.0,15,7,3.0,0,L,H
4705,1,2014,2014-10-18 15:00:00,83,91,2,2,1,1,2014,2014-10-18 15:00:00,h,2,2.14845,25,9,17,6.325,9,10,2.0,0,D,2014,2014-10-18 15:00:00,a,2,0.552062,4,4,0,44.0,13,0,2.0,0,D,D
4706,1,2014,2014-10-19 13:30:00,202,87,2,3,0,0,2014,2014-10-19 13:30:00,h,2,2.60852,15,5,8,7.5882,10,7,2.0,0,L,2014,2014-10-19 13:30:00,a,3,1.51813,15,4,8,6.3,15,2,3.0,0,W,A
4707,1,2014,2014-10-19 16:00:00,85,84,2,1,1,1,2014,2014-10-19 16:00:00,h,2,1.75841,17,3,8,10.6333,17,3,4.0,0,W,2014,2014-10-19 16:00:00,a,1,2.26827,13,5,6,11.0588,7,5,1.0,0,L,H
4708,1,2014,2014-10-20 20:00:00,76,89,2,2,1,0,2014,2014-10-20 20:00:00,h,2,0.61662,8,2,3,17.875,6,0,1.0,0,D,2014,2014-10-20 20:00:00,a,2,0.934042,22,7,8,7.9259,8,11,2.0,0,D,D
4709,1,2014,2014-10-25 12:45:00,81,88,2,1,1,0,2014,2014-10-25 12:45:00,h,2,2.62631,12,4,8,12.1923,12,4,2.0,0,W,2014,2014-10-25 12:45:00,a,1,1.8643,21,5,20,3.9545,14,8,1.0,0,L,H
4710,1,2014,2014-10-25 15:00:00,74,85,1,0,1,0,2014,2014-10-25 15:00:00,h,1,1.3758,20,2,8,8.1304,10,6,0.0,0,W,2014,2014-10-25 15:00:00,a,0,0.867568,8,1,0,21.3125,12,3,2.0,0,L,H
4711,1,2014,2014-10-25 15:00:00,77,83,0,2,0,1,2014,2014-10-25 15:00:00,h,0,0.441491,11,3,6,7.6129,11,3,3.0,0,L,2014,2014-10-25 15:00:00,a,2,1.47081,15,5,10,4.7317,9,3,3.0,0,W,A
4712,1,2014,2014-10-25 15:00:00,76,78,2,2,0,2,2014,2014-10-25 15:00:00,h,2,1.45724,17,4,8,4.4615,14,6,3.0,0,D,2014,2014-10-25 15:00:00,a,2,1.77354,8,6,1,24.7692,8,3,1.0,0,D,D
4713,1,2014,2014-10-25 15:00:00,87,91,0,0,0,0,2014,2014-10-25 15:00:00,h,0,0.678924,17,4,11,6.25,12,14,3.0,0,D,2014,2014-10-25 15:00:00,a,0,0.222999,6,3,2,10.4688,17,1,2.0,0,D,D
4714,1,2014,2014-10-25 17:30:00,84,75,2,0,1,0,2014,2014-10-25 17:30:00,h,2,1.05601,7,3,4,16.05,7,2,0.0,0,W,2014,2014-10-25 17:30:00,a,0,0.773436,9,4,3,14.5,10,2,0.0,0,L,H
4715,1,2014,2014-10-26 13:30:00,82,86,1,2,1,0,2014,2014-10-26 13:30:00,h,1,2.03729,18,2,4,5.32,9,10,2.0,0,L,2014,2014-10-26 13:30:00,a,2,0.73967,8,2,3,9.375,12,2,4.0,0,W,A
4716,1,2014,2014-10-26 13:30:00,92,72,1,3,1,2,2014,2014-10-26 13:30:00,h,1,1.55564,14,3,6,13.2903,12,5,4.0,0,L,2014,2014-10-26 13:30:00,a,3,1.32187,15,6,2,14.2308,7,4,2.0,0,W,A
4717,1,2014,2014-10-26 16:00:00,89,80,1,1,0,0,2014,2014-10-26 16:00:00,h,1,1.84074,19,7,7,13.6111,13,4,3.0,0,D,2014,2014-10-26 16:00:00,a,1,0.989916,9,4,8,14.1111,14,7,5.0,1,D,D
4718,1,2014,2014-10-27 20:00:00,202,71,2,0,1,0,2014,2014-10-27 20:00:00,h,2,0.81667,11,4,3,13.6,11,2,0.0,0,W,2014,2014-10-27 20:00:00,a,0,1.18709,15,6,6,5.5909,14,4,2.0,0,L,H
4719,1,2014,2014-09-13 12:45:00,83,88,2,2,0,1,2014,2014-09-13 12:45:00,h,2,2.07804,15,6,9,7.0811,11,0,3.0,0,D,2014,2014-09-13 12:45:00,a,2,2.30834,15,8,16,5.0227,15,3,4.0,0,D,D
4720,1,2014,2014-09-13 15:00:00,80,84,4,2,1,1,2014,2014-09-13 15:00:00,h,4,3.56581,30,9,24,12.2857,12,7,0.0,0,W,2014,2014-09-13 15:00:00,a,2,1.02153,12,2,2,14.8235,11,4,3.0,0,L,H
4721,1,2014,2014-09-13 15:00:00,78,92,0,0,0,0,2014,2014-09-13 15:00:00,h,0,0.780534,16,3,5,12.7333,12,5,2.0,0,D,2014,2014-09-13 15:00:00,a,0,1.2493,11,3,4,7.5,10,5,3.0,0,D,D
4722,1,2014,2014-09-13 15:00:00,74,86,4,0,2,0,2014,2014-09-13 15:00:00,h,4,2.11739,10,7,4,11.8,15,5,0.0,0,W,2014,2014-09-13 15:00:00,a,0,1.15026,9,4,1,20.5556,7,5,2.0,0,L,H
4723,1,2014,2014-09-13 15:00:00,85,75,0,1,0,0,2014,2014-09-13 15:00:00,h,0,1.64782,27,6,8,6.7826,8,13,3.0,0,L,2014,2014-09-13 15:00:00,a,1,0.598313,8,1,6,12.2105,15,3,0.0,0,W,A
4724,1,2014,2014-09-13 15:00:00,77,82,2,2,1,1,2014,2014-09-13 15:00:00,h,2,0.338966,7,1,7,8.0,10,5,5.0,0,D,2014,2014-09-13 15:00:00,a,2,2.03694,16,6,6,5.9375,13,5,1.0,0,D,D
4725,1,2014,2014-09-13 15:00:00,76,72,0,2,0,1,2014,2014-09-13 15:00:00,h,0,0.602059,13,3,6,9.3824,12,9,2.0,0,L,2014,2014-09-13 15:00:00,a,2,0.807492,12,5,4,19.1538,8,1,3.0,0,W,A
4726,1,2014,2014-09-13 17:30:00,87,71,0,1,0,1,2014,2014-09-13 17:30:00,h,0,0.728097,18,1,5,6.5,9,7,2.0,0,L,2014,2014-09-13 17:30:00,a,1,0.701676,5,1,1,54.0,10,6,1.0,0,W,A
4727,1,2014,2014-09-14 16:00:00,89,202,4,0,3,0,2014,2014-09-14 16:00:00,h,4,2.20911,18,9,9,8.7692,11,3,1.0,0,W,2014,2014-09-14 16:00:00,a,0,0.563524,9,2,4,45.5,8,1,0.0,0,L,H
4728,1,2014,2014-09-15 20:00:00,91,81,2,2,1,0,2014,2014-09-15 20:00:00,h,2,0.439084,11,6,1,7.3784,12,3,3.0,0,D,2014,2014-09-15 20:00:00,a,2,0.661678,17,5,0,8.3478,7,10,1.0,0,D,D
4729,1,2014,2014-09-20 12:45:00,202,85,2,2,1,1,2014,2014-09-20 12:45:00,h,2,1.05642,21,5,3,9.9167,6,10,2.0,0,D,2014,2014-09-20 12:45:00,a,2,1.45847,8,4,6,9.7917,15,1,4.0,0,D,D
4730,1,2014,2014-09-20 15:00:00,84,74,0,1,0,0,2014,2014-09-20 15:00:00,h,0,0.520262,5,2,2,17.5882,11,2,0.0,1,L,2014,2014-09-20 15:00:00,a,1,0.750244,11,4,7,7.8235,15,4,4.0,0,W,A
4731,1,2014,2014-09-20 15:00:00,71,83,0,3,0,3,2014,2014-09-20 15:00:00,h,0,0.649013,6,2,0,44.25,11,5,1.0,0,L,2014,2014-09-20 15:00:00,a,3,1.36224,9,3,7,7.7273,9,5,3.0,0,W,A
4732,1,2014,2014-09-20 15:00:00,92,77,0,0,0,0,2014,2014-09-20 15:00:00,h,0,0.710673,16,6,13,8.4,14,5,1.0,0,D,2014,2014-09-20 15:00:00,a,0,0.643512,14,6,4,11.2667,14,1,2.0,0,D,D
4733,1,2014,2014-09-20 15:00:00,86,91,2,2,0,0,2014,2014-09-20 15:00:00,h,2,1.91632,25,7,12,8.1304,11,4,4.0,0,D,2014,2014-09-20 15:00:00,a,2,0.854291,10,3,2,19.375,11,2,2.0,0,D,D
4734,1,2014,2014-09-20 17:30:00,81,87,3,1,2,1,2014,2014-09-20 17:30:00,h,3,1.26032,13,7,5,13.0417,16,7,4.0,0,W,2014,2014-09-20 17:30:00,a,1,0.37835,11,5,4,7.1765,11,5,1.0,0,L,H
4735,1,2014,2014-09-21 13:30:00,82,76,0,1,0,0,2014,2014-09-21 13:30:00,h,0,0.438596,7,1,2,5.8261,12,9,2.0,0,L,2014,2014-09-21 13:30:00,a,1,1.08401,10,4,1,11.7778,7,7,2.0,0,W,A
4736,1,2014,2014-09-21 13:30:00,75,89,5,3,1,2,2014,2014-09-21 13:30:00,h,5,2.5422,15,5,6,12.3913,11,2,1.0,0,W,2014,2014-09-21 13:30:00,a,3,1.71191,16,5,7,6.6923,9,4,1.0,1,L,H
4737,1,2014,2014-09-21 16:00:00,88,80,1,1,0,0,2014,2014-09-21 16:00:00,h,1,1.05592,16,4,17,5.7179,16,14,3.0,1,D,2014,2014-09-21 16:00:00,a,1,1.02093,6,2,2,14.9048,12,2,4.0,0,D,D
4738,1,2014,2014-09-21 16:00:00,72,78,2,3,1,1,2014,2014-09-21 16:00:00,h,2,2.56122,17,6,14,5.2105,8,7,2.0,0,L,2014,2014-09-21 16:00:00,a,3,1.62886,10,3,4,22.95,13,1,2.0,0,W,A
4739,1,2014,2014-09-27 12:45:00,87,72,1,1,0,0,2014,2014-09-27 12:45:00,h,1,1.5286,24,8,8,12.0,8,8,2.0,0,D,2014,2014-09-27 12:45:00,a,1,0.475885,11,5,3,10.85,9,2,1.0,0,D,D
4740,1,2014,2014-09-27 15:00:00,89,81,2,1,2,1,2014,2014-09-27 15:00:00,h,2,0.520246,8,3,5,14.5385,10,7,1.0,1,W,2014,2014-09-27 15:00:00,a,1,1.27452,13,4,10,15.0,12,10,3.0,0,L,H
4741,1,2014,2014-09-27 15:00:00,74,202,2,1,0,0,2014,2014-09-27 15:00:00,h,2,2.34463,19,9,8,9.5455,12,6,2.0,0,W,2014,2014-09-27 15:00:00,a,1,0.456323,10,2,3,14.5556,11,3,1.0,0,L,H
4742,1,2014,2014-09-27 15:00:00,80,71,3,0,1,0,2014,2014-09-27 15:00:00,h,3,3.14218,17,8,6,18.2,11,9,2.0,0,W,2014,2014-09-27 15:00:00,a,0,0.228896,7,1,2,49.375,9,2,2.0,0,L,H
4743,1,2014,2014-09-27 15:00:00,78,75,2,0,0,0,2014,2014-09-27 15:00:00,h,2,2.1144,16,6,1,8.9655,14,6,0.0,0,W,2014,2014-09-27 15:00:00,a,0,0.453547,7,1,5,7.4375,9,6,2.0,0,L,H
